pair_type,model,domain,task_id,task_cluster,task_family,repeat_a,repeat_b,both_success,same_reward,same_final_state,first_divergence_index,normalized_first_divergence,first_divergent_tool_a,first_divergent_tool_b,first_divergent_argument_a,first_divergent_argument_b,first_divergent_stage_a,first_divergent_stage_b,stage_pair,before_first_write,before_confirmation,after_write,timing_bucket,reconverged,reconvergence_location,divergence_persistence,downstream_differing_actions
C1_C1,mistral_small_3p2,retail,3,retail:3,single,2,3,False,True,True,10.0,0.8333333333333334,get_product_details,get_item_details,"{""product_id"":""9523456873""}","{""item_id"":""9647292434""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,3,retail:3,single,2,4,False,True,True,10.0,0.8333333333333334,get_product_details,get_item_details,"{""product_id"":""9523456873""}","{""item_id"":""9647292434""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,3,retail:3,single,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,mistral_small_3p2,retail,30,retail:30,compound,0,0,False,True,True,1.0,0.14285714285714285,get_order_details,get_user_details,"{""order_id"":""#123456789""}","{""user_id"":""olivia_lopez_3865""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.2857142857142857,0.14285714285714285,4
C2_C1,mistral_small_3p2,retail,30,retail:30,compound,1,1,False,True,True,3.0,0.42857142857142855,<END>,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,4
C2_C1,mistral_small_3p2,retail,30,retail:30,compound,2,2,False,True,False,4.0,0.36363636363636365,get_order_details,<END>,"{""order_id"":""#W2692684""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,7
C2_C1,mistral_small_3p2,retail,30,retail:30,compound,3,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,mistral_small_3p2,retail,30,retail:30,compound,4,4,False,True,False,1.0,0.06666666666666667,get_order_details,get_user_details,"{""order_id"":""#1234567890""}","{""user_id"":""olivia_lopez_3865""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.13333333333333333,0.06666666666666667,10
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,0,1,False,True,True,3.0,0.42857142857142855,<END>,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,0,2,False,True,True,3.0,0.75,<END>,get_order_details,<END>,"{""order_id"":""#W7449508""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,0,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,0,4,False,True,False,3.0,0.3,<END>,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,7
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,1,2,False,True,True,4.0,0.5714285714285714,get_order_details,<END>,"{""order_id"":""#W2692684""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,1,3,False,True,True,3.0,0.42857142857142855,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,1,4,False,True,False,5.0,0.5,get_order_details,get_product_details,"{""order_id"":""#W5481803""}","{""product_id"":""8024098596""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.6,0.09999999999999998,4
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,2,3,False,True,True,3.0,0.75,get_order_details,<END>,"{""order_id"":""#W7449508""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,2,4,False,True,False,4.0,0.4,<END>,get_order_details,<END>,"{""order_id"":""#W2692684""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,6
C1_C1,mistral_small_3p2,retail,30,retail:30,compound,3,4,False,True,False,3.0,0.3,<END>,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,7
C2_C1,mistral_small_3p2,retail,31,retail:31,compound,0,0,False,True,True,3.0,0.75,<END>,cancel_pending_order,<END>,"{""order_id"":""#W9319364"",""reason"":""ordered by mistake""}",<END>,recovery_retry,<END> -> recovery_retry,True,,False,late,False,,1.0,1
C2_C1,mistral_small_3p2,retail,31,retail:31,compound,1,1,False,True,False,7.0,0.5384615384615384,get_item_details,transfer_to_human_agents,"{""item_id"":""3788616824""}","{""summary"":""User Olivia Lopez wants to return a tablet from order #W2692684 and needs assistance with a refund or reorder. The order was delivered yesterday, and the tracking number is 746342064230. The user's gift card balance is $44.00.""}",entity_lookup,communication_only,entity_lookup -> communication_only,True,,False,middle,False,,1.0,6
C2_C1,mistral_small_3p2,retail,31,retail:31,compound,2,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,mistral_small_3p2,retail,31,retail:31,compound,3,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,mistral_small_3p2,retail,31,retail:31,compound,4,4,False,True,False,5.0,0.5,cancel_pending_order,get_order_details,"{""order_id"":""#W9373487"",""reason"":""ordered by mistake""}","{""order_id"":""#W5481803""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,0,1,False,True,True,3.0,0.375,cancel_pending_order,get_order_details,"{""order_id"":""#W9319364"",""reason"":""ordered by mistake""}","{""order_id"":""#W9373487""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,middle,False,,1.0,5
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,0,2,False,True,True,3.0,0.42857142857142855,cancel_pending_order,get_order_details,"{""order_id"":""#W9319364"",""reason"":""ordered by mistake""}","{""order_id"":""#W9373487""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,0,3,False,True,True,3.0,0.42857142857142855,cancel_pending_order,get_order_details,"{""order_id"":""#W9319364"",""reason"":""ordered by mistake""}","{""order_id"":""#W9373487""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,0,4,False,True,False,3.0,0.3,cancel_pending_order,get_order_details,"{""order_id"":""#W9319364"",""reason"":""ordered by mistake""}","{""order_id"":""#W9373487""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,False,,1.0,6
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,1,2,False,True,True,7.0,0.875,transfer_to_human_agents,<END>,"{""summary"":""User Olivia Lopez wants to return a tablet from order #W2692684 and needs assistance with a refund or reorder. The order was delivered yesterday, and the tracking number is 746342064230. The user's gift card balance is $44.00.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,1,3,False,True,True,7.0,0.875,transfer_to_human_agents,<END>,"{""summary"":""User Olivia Lopez wants to return a tablet from order #W2692684 and needs assistance with a refund or reorder. The order was delivered yesterday, and the tracking number is 746342064230. The user's gift card balance is $44.00.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,1,4,False,True,False,7.0,0.7,transfer_to_human_agents,cancel_pending_order,"{""summary"":""User Olivia Lopez wants to return a tablet from order #W2692684 and needs assistance with a refund or reorder. The order was delivered yesterday, and the tracking number is 746342064230. The user's gift card balance is $44.00.""}","{""order_id"":""#W9373487"",""reason"":""no longer needed""}",communication_only,write_mutation,communication_only -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,2,4,False,True,False,7.0,0.7,<END>,cancel_pending_order,<END>,"{""order_id"":""#W9373487"",""reason"":""no longer needed""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,3
C1_C1,mistral_small_3p2,retail,31,retail:31,compound,3,4,False,True,False,7.0,0.7,<END>,cancel_pending_order,<END>,"{""order_id"":""#W9373487"",""reason"":""no longer needed""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,3
C2_C1,mistral_small_3p2,retail,32,retail:32,compound,0,0,False,True,False,4.0,0.5714285714285714,cancel_pending_order,get_order_details,"{""order_id"":""#W9373487"",""reason"":""no longer needed""}","{""order_id"":""#W2692684""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,middle,False,,1.0,2
C2_C1,mistral_small_3p2,retail,32,retail:32,compound,1,1,False,True,True,3.0,0.42857142857142855,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C2_C1,mistral_small_3p2,retail,32,retail:32,compound,2,2,False,True,True,1.0,0.2,transfer_to_human_agents,get_user_details,"{""summary"":""User olivia_lopez_3865 needs to speak to a customer support agent to find the tracking number for an order.""}","{""user_id"":""olivia_lopez_3865""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,early,False,,1.0,4
C2_C1,mistral_small_3p2,retail,32,retail:32,compound,3,3,False,True,True,7.0,0.875,<END>,get_item_details,<END>,"{""item_id"":""3788616824""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,late,False,,1.0,1
C2_C1,mistral_small_3p2,retail,32,retail:32,compound,4,4,False,True,True,3.0,0.42857142857142855,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,0,1,False,True,True,3.0,0.6,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,2
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,0,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,0,3,False,True,True,5.0,0.625,<END>,get_order_details,<END>,"{""order_id"":""#W5481803""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,0,4,False,True,True,3.0,0.6,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,2
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,1,2,False,True,True,3.0,0.6,<END>,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,2
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,1,3,False,True,True,3.0,0.375,<END>,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,5
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,2,3,False,True,True,5.0,0.625,<END>,get_order_details,<END>,"{""order_id"":""#W5481803""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,2,4,False,True,True,3.0,0.6,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,2
C1_C1,mistral_small_3p2,retail,32,retail:32,compound,3,4,False,True,True,3.0,0.375,get_order_details,<END>,"{""order_id"":""#W9373487""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,5
C2_C1,mistral_small_3p2,retail,49,retail:49,single,0,0,False,False,False,1.0,0.09090909090909091,get_order_details,get_user_details,"{""order_id"":""#123456789""}","{""user_id"":""aarav_anderson_8794""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.18181818181818182,0.09090909090909091,8
C2_C1,mistral_small_3p2,retail,49,retail:49,single,1,1,False,True,True,1.0,0.1111111111111111,get_order_details,get_user_details,"{""order_id"":""#123456789""}","{""user_id"":""aarav_anderson_8794""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.2222222222222222,0.1111111111111111,5
C2_C1,mistral_small_3p2,retail,49,retail:49,single,2,2,False,True,True,1.0,0.1,get_order_details,get_user_details,"{""order_id"":""#123456789""}","{""user_id"":""aarav_anderson_8794""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.2,0.1,6
C2_C1,mistral_small_3p2,retail,49,retail:49,single,3,3,False,True,True,2.0,0.16666666666666666,get_user_details,get_order_details,"{""user_id"":""aarav_anderson_8794""}","{""order_id"":""#987654321""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.25,0.08333333333333334,4
C2_C1,mistral_small_3p2,retail,49,retail:49,single,4,4,False,True,True,1.0,0.16666666666666666,get_order_details,get_user_details,"{""order_id"":""#123456789""}","{""user_id"":""aarav_anderson_8794""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.3333333333333333,0.16666666666666666,4
C1_C1,mistral_small_3p2,retail,49,retail:49,single,0,1,False,False,False,3.0,0.42857142857142855,get_item_details,get_product_details,"{""item_id"":""2757705742""}","{""product_id"":""4768869376""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,49,retail:49,single,0,2,False,False,False,3.0,0.42857142857142855,get_item_details,get_product_details,"{""item_id"":""2757705742""}","{""product_id"":""9924732112""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.5714285714285714,0.14285714285714285,3
C1_C1,mistral_small_3p2,retail,49,retail:49,single,0,3,False,False,False,1.0,0.08333333333333333,get_user_details,get_order_details,"{""user_id"":""aarav_anderson_8794""}","{""order_id"":""#123456789""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.16666666666666666,0.08333333333333333,8
C1_C1,mistral_small_3p2,retail,49,retail:49,single,0,4,False,False,False,3.0,0.42857142857142855,get_item_details,get_order_details,"{""item_id"":""2757705742""}","{""order_id"":""#W3470184""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.7142857142857143,0.28571428571428575,3
C1_C1,mistral_small_3p2,retail,49,retail:49,single,1,2,False,True,True,4.0,0.8,<END>,calculate,<END>,"{""expression"":""258.84 - 258.97""}",<END>,communication_only,<END> -> communication_only,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,49,retail:49,single,1,3,False,True,True,1.0,0.08333333333333333,get_user_details,get_order_details,"{""user_id"":""aarav_anderson_8794""}","{""order_id"":""#123456789""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.16666666666666666,0.08333333333333333,8
C1_C1,mistral_small_3p2,retail,49,retail:49,single,1,4,False,True,True,3.0,0.5,get_product_details,get_order_details,"{""product_id"":""4768869376""}","{""order_id"":""#W3470184""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,False,,1.0,2
C1_C1,mistral_small_3p2,retail,49,retail:49,single,2,3,False,True,True,1.0,0.08333333333333333,get_user_details,get_order_details,"{""user_id"":""aarav_anderson_8794""}","{""order_id"":""#123456789""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.16666666666666666,0.08333333333333333,8
C1_C1,mistral_small_3p2,retail,49,retail:49,single,2,4,False,True,True,3.0,0.5,get_product_details,get_order_details,"{""product_id"":""9924732112""}","{""order_id"":""#W3470184""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.6666666666666666,0.16666666666666663,1
C1_C1,mistral_small_3p2,retail,49,retail:49,single,3,4,False,True,True,1.0,0.08333333333333333,get_order_details,get_user_details,"{""order_id"":""#123456789""}","{""user_id"":""aarav_anderson_8794""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.16666666666666666,0.08333333333333333,7
C2_C1,mistral_small_3p2,retail,54,retail:54,compound,0,0,False,True,False,1.0,0.08333333333333333,find_user_id_by_name_zip,find_user_id_by_email,"{""first_name"":""Amelia"",""last_name"":""Silva"",""zip"":""19103""}","{""email"":""amelia.silva7872@example.com""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.16666666666666666,0.08333333333333333,2
