pair_type,model,domain,task_id,task_cluster,task_family,both_success,same_final_state,tool_name,field,value_a,value_b,category,opcode
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-27"",""flight_number"":""HAT208""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT215""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-23"",""flight_number"":""HAT228""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT043""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT157""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT041""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT268""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-10"",""flight_number"":""HAT271""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-11"",""flight_number"":""HAT197""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 25  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 27  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 21  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 10  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 11  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-25 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-27 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-21 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-24 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-24 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-10 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-11 + 23 - 2024-05-15) * 24""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-27"",""flight_number"":""HAT208""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT215""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-23"",""flight_number"":""HAT228""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT043""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT157""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT041""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT268""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-10"",""flight_number"":""HAT271""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-11"",""flight_number"":""HAT197""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 25 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 27 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 21 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 23 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 25 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 25  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 27  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 21  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 24  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 24  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 10  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024 - 05 - 11  + 23 - 2024 - 05 - 15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-25 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-27 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-21 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-24 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-24 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-10 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,"calculate|{""expression"":""(2024-05-11 + 23 - 2024-05-15) * 24""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT300""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-27"",""flight_number"":""HAT208""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT300""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT215""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-23"",""flight_number"":""HAT228""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT043""}",missing argument,replace
